275 195 -0.436448 -0.042194
275 205 -0.355069 0.014405
275 215 -0.266988 0.040457
275 225 -0.189187 0.044501
275 235 -0.128573 0.037752
275 245 -0.084708 0.028057
275 255 -0.054367 0.019186
275 265 -0.034073 0.012339
275 275 -0.020921 0.007519
275 285 -0.012677 0.004311
275 295 -0.007646 0.002238
275 305 -0.004470 0.000918
275 315 -0.001881 0.000154
285 5 0.041665 0.003220
285 15 0.088170 0.021212
285 25 0.092619 0.041197
285 35 0.066897 0.052086
285 45 0.024497 0.047719
285 55 -0.022154 0.026409
285 65 -0.063598 -0.009902
285 75 -0.094402 -0.057040
285 85 -0.113422 -0.110202
285 95 -0.123420 -0.165345
285 105 -0.130483 -0.219991
285 115 -0.143814 -0.273097
285 125 -0.175937 -0.323121
285 135 -0.240936 -0.363052
285 145 -0.344337 -0.374899
285 155 -0.466102 -0.337554
285 165 -0.565588 -0.250380
285 175 -0.611634 -0.135224
285 185 -0.591895 -0.018021
285 195 -0.508701 0.075026
285 205 -0.386788 0.121430
285 215 -0.266689 0.121526
285 225 -0.174039 0.097442
285 235 -0.110861 0.069326
285 245 -0.069704 0.045976
285 255 -0.043278 0.029060
285 265 -0.026483 0.017656
285 275 -0.015976 0.010309
285 285 -0.009550 0.005716
285 295 -0.005689 0.002889
285 305 -0.003270 0.001159
285 315 -0.001333 0.000192
295 5 0.027369 0.004321
295 15 0.061316 0.029470
295 25 0.068077 0.061507
295 35 0.054151 0.087835
295 45 0.028311 0.100603
295 55 -0.001319 0.096500
295 65 -0.028503 0.076145
295 75 -0.049474 0.042800
295 85 -0.063142 0.000772
295 95 -0.071009 -0.046134
295 105 -0.077141 -0.095888
295 115 -0.088986 -0.149098
295 125 -0.120365 -0.208549
295 135 -0.196394 -0.272905
295 145 -0.344393 -0.315832
295 155 -0.536823 -0.282922
295 165 -0.683721 -0.171918
295 175 -0.742803 -0.033223
295 185 -0.711121 0.104233
295 195 -0.581719 0.211950
295 205 -0.390844 0.240961
295 215 -0.229222 0.195945
295 225 -0.131191 0.134440
295 235 -0.076836 0.085903
295 245 -0.045916 0.053019
295 255 -0.027613 0.031900
295 265 -0.016540 0.018705
295 275 -0.009831 0.010628
295 285 -0.005815 0.005760
295 295 -0.003429 0.002849
295 305 -0.001928 0.001118
295 315 -0.000737 0.000181
305 5 0.011575 0.003835
305 15 0.029496 0.027369
305 25 0.034621 0.060355
305 35 0.029270 0.091375
305 45 0.017892 0.112487
305 55 0.004384 0.119822
305 65 -0.008322 0.113061
305 75 -0.018372 0.094371
305 85 -0.025083 0.067122
305 95 -0.028944 0.034562
305 105 -0.031699 -0.001489
305 115 -0.037116 -0.042245
305 125 -0.054711 -0.094761
305 135 -0.115057 -0.175193
305 145 -0.306408 -0.277787
305 155 -0.635052 -0.251229
305 165 -0.830575 -0.093168
305 175 -0.885408 0.051247
305 185 -0.851242 0.189877
305 195 -0.668435 0.332348
305 205 -0.340798 0.338330
305 215 -0.139913 0.217448
305 225 -0.065672 0.126345
305 235 -0.035279 0.073767
305 245 -0.020248 0.043265
305 255 -0.011907 0.025205
305 265 -0.007031 0.014443
305 275 -0.004141 0.008053
305 285 -0.002437 0.004281
305 295 -0.001429 0.002060
305 305 -0.000779 0.000773
305 315 -0.000253 0.000117
315 5 0.001302 0.001172
315 15 0.005143 0.012201
315 25 0.006367 0.030562
315 35 0.005573 0.049176
315 45 0.003702 0.063346
315 55 0.001438 0.070826
315 65 -0.000728 0.071220
315 75 -0.002470 0.065423
315 85 -0.003640 0.055060
315 95 -0.004274 0.041888
315 105 -0.004590 0.027198
315 115 -0.005084 0.011049
315 125 -0.007179 -0.009646
315 135 -0.018531 -0.050572
315 145 -0.143963 -0.206431
315 155 -0.842429 -0.189112
315 165 -0.972989 -0.000271
315 175 -0.986130 0.067343
315 185 -0.979093 0.126917
315 195 -0.851883 0.295120
315 205 -0.153339 0.287259
315 215 -0.024847 0.109790
315 225 -0.009983 0.056161
315 235 -0.005255 0.031587
315 245 -0.003003 0.018198
315 255 -0.001760 0.010470
315 265 -0.001036 0.005934
315 275 -0.000609 0.003267
315 285 -0.000360 0.001700
315 295 -0.000212 0.000776
315 305 -0.000112 0.000248
315 315 -0.000020 0.000020
